id,SKU_ID,Base_ID,Title,Price,Description,Stock,Release_Year,Storage,Screen_Size,Color
170,170,1,"XenoPhone Fusion - 1TB, 6.1"", White",1019.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.1""",White
171,171,1,"XenoPhone Fusion - 1TB, 6.1"", Blue",1019.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.1""",Blue
172,172,1,"XenoPhone Fusion - 1TB, 6.1"", Red",1019.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.1""",Red
173,173,1,"XenoPhone Fusion - 1TB, 6.1"", Green",1019.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.1""",Green
174,174,1,"XenoPhone Fusion - 1TB, 6.1"", Silver",1019.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.1""",Silver
175,175,1,"XenoPhone Fusion - 1TB, 6.1"", Gold",1019.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.1""",Gold
176,176,1,"XenoPhone Fusion - 1TB, 6.1"", Purple",1019.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.1""",Purple
177,177,1,"XenoPhone Fusion - 1TB, 6.5"", Black",1049.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.5""",Black
178,178,1,"XenoPhone Fusion - 1TB, 6.5"", White",1049.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.5""",White
179,179,1,"XenoPhone Fusion - 1TB, 6.5"", Blue",1049.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.5""",Blue
180,180,1,"XenoPhone Fusion - 1TB, 6.5"", Red",1049.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.5""",Red
181,181,1,"XenoPhone Fusion - 1TB, 6.5"", Green",1049.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.5""",Green
182,182,1,"XenoPhone Fusion - 1TB, 6.5"", Silver",1049.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.5""",Silver
183,183,1,"XenoPhone Fusion - 1TB, 6.5"", Gold",1049.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.5""",Gold
184,184,1,"XenoPhone Fusion - 1TB, 6.5"", Purple",1049.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.5""",Purple
185,185,1,"XenoPhone Fusion - 1TB, 6.7"", Black",1079.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.7""",Black
186,186,1,"XenoPhone Fusion - 1TB, 6.7"", White",1079.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.7""",White
187,187,1,"XenoPhone Fusion - 1TB, 6.7"", Blue",1079.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.7""",Blue
188,188,1,"XenoPhone Fusion - 1TB, 6.7"", Red",1079.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.7""",Red
189,189,1,"XenoPhone Fusion - 1TB, 6.7"", Green",1079.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.7""",Green
190,190,1,"XenoPhone Fusion - 1TB, 6.7"", Silver",1079.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.7""",Silver
191,191,1,"XenoPhone Fusion - 1TB, 6.7"", Gold",1079.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.7""",Gold
192,192,1,"XenoPhone Fusion - 1TB, 6.7"", Purple",1079.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"6.7""",Purple
193,193,1,"XenoPhone Fusion - 1TB, 7.1"", Black",1109.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"7.1""",Black
194,194,1,"XenoPhone Fusion - 1TB, 7.1"", White",1109.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"7.1""",White
195,195,1,"XenoPhone Fusion - 1TB, 7.1"", Blue",1109.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"7.1""",Blue
196,196,1,"XenoPhone Fusion - 1TB, 7.1"", Red",1109.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"7.1""",Red
197,197,1,"XenoPhone Fusion - 1TB, 7.1"", Green",1109.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"7.1""",Green
198,198,1,"XenoPhone Fusion - 1TB, 7.1"", Silver",1109.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"7.1""",Silver
199,199,1,"XenoPhone Fusion - 1TB, 7.1"", Gold",1109.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"7.1""",Gold
200,200,1,"XenoPhone Fusion - 1TB, 7.1"", Purple",1109.49,"Perfect for professionals, featuring a stunning display and top-tier security features.",333,2022,1TB,"7.1""",Purple
201,201,2,"TechPhone Lite - 64GB, 5.8"", Black",1387.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"5.8""",Black
202,202,2,"TechPhone Lite - 64GB, 5.8"", White",1387.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"5.8""",White
203,203,2,"TechPhone Lite - 64GB, 5.8"", Blue",1387.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"5.8""",Blue
204,204,2,"TechPhone Lite - 64GB, 5.8"", Red",1387.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"5.8""",Red
205,205,2,"TechPhone Lite - 64GB, 5.8"", Green",1387.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"5.8""",Green
206,206,2,"TechPhone Lite - 64GB, 5.8"", Silver",1387.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"5.8""",Silver
207,207,2,"TechPhone Lite - 64GB, 5.8"", Gold",1387.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"5.8""",Gold
208,208,2,"TechPhone Lite - 64GB, 5.8"", Purple",1387.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"5.8""",Purple
209,209,2,"TechPhone Lite - 64GB, 6.1"", Black",1417.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.1""",Black
210,210,2,"TechPhone Lite - 64GB, 6.1"", White",1417.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.1""",White
211,211,2,"TechPhone Lite - 64GB, 6.1"", Blue",1417.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.1""",Blue
212,212,2,"TechPhone Lite - 64GB, 6.1"", Red",1417.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.1""",Red
213,213,2,"TechPhone Lite - 64GB, 6.1"", Green",1417.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.1""",Green
214,214,2,"TechPhone Lite - 64GB, 6.1"", Silver",1417.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.1""",Silver
215,215,2,"TechPhone Lite - 64GB, 6.1"", Gold",1417.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.1""",Gold
216,216,2,"TechPhone Lite - 64GB, 6.1"", Purple",1417.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.1""",Purple
217,217,2,"TechPhone Lite - 64GB, 6.5"", Black",1447.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.5""",Black
218,218,2,"TechPhone Lite - 64GB, 6.5"", White",1447.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.5""",White
219,219,2,"TechPhone Lite - 64GB, 6.5"", Blue",1447.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.5""",Blue
220,220,2,"TechPhone Lite - 64GB, 6.5"", Red",1447.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.5""",Red
221,221,2,"TechPhone Lite - 64GB, 6.5"", Green",1447.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.5""",Green
222,222,2,"TechPhone Lite - 64GB, 6.5"", Silver",1447.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.5""",Silver
223,223,2,"TechPhone Lite - 64GB, 6.5"", Gold",1447.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.5""",Gold
224,224,2,"TechPhone Lite - 64GB, 6.5"", Purple",1447.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.5""",Purple
225,225,2,"TechPhone Lite - 64GB, 6.7"", Black",1477.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.7""",Black
226,226,2,"TechPhone Lite - 64GB, 6.7"", White",1477.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.7""",White
227,227,2,"TechPhone Lite - 64GB, 6.7"", Blue",1477.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.7""",Blue
228,228,2,"TechPhone Lite - 64GB, 6.7"", Red",1477.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.7""",Red
229,229,2,"TechPhone Lite - 64GB, 6.7"", Green",1477.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.7""",Green
230,230,2,"TechPhone Lite - 64GB, 6.7"", Silver",1477.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.7""",Silver
231,231,2,"TechPhone Lite - 64GB, 6.7"", Gold",1477.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.7""",Gold
232,232,2,"TechPhone Lite - 64GB, 6.7"", Purple",1477.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"6.7""",Purple
233,233,2,"TechPhone Lite - 64GB, 7.1"", Black",1507.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"7.1""",Black
234,234,2,"TechPhone Lite - 64GB, 7.1"", White",1507.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"7.1""",White
235,235,2,"TechPhone Lite - 64GB, 7.1"", Blue",1507.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"7.1""",Blue
236,236,2,"TechPhone Lite - 64GB, 7.1"", Red",1507.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"7.1""",Red
237,237,2,"TechPhone Lite - 64GB, 7.1"", Green",1507.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"7.1""",Green
238,238,2,"TechPhone Lite - 64GB, 7.1"", Silver",1507.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"7.1""",Silver
239,239,2,"TechPhone Lite - 64GB, 7.1"", Gold",1507.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"7.1""",Gold
240,240,2,"TechPhone Lite - 64GB, 7.1"", Purple",1507.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,64GB,"7.1""",Purple
241,241,2,"TechPhone Lite - 128GB, 5.8"", Black",1437.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"5.8""",Black
242,242,2,"TechPhone Lite - 128GB, 5.8"", White",1437.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"5.8""",White
243,243,2,"TechPhone Lite - 128GB, 5.8"", Blue",1437.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"5.8""",Blue
244,244,2,"TechPhone Lite - 128GB, 5.8"", Red",1437.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"5.8""",Red
245,245,2,"TechPhone Lite - 128GB, 5.8"", Green",1437.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"5.8""",Green
246,246,2,"TechPhone Lite - 128GB, 5.8"", Silver",1437.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"5.8""",Silver
247,247,2,"TechPhone Lite - 128GB, 5.8"", Gold",1437.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"5.8""",Gold
248,248,2,"TechPhone Lite - 128GB, 5.8"", Purple",1437.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"5.8""",Purple
249,249,2,"TechPhone Lite - 128GB, 6.1"", Black",1467.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.1""",Black
250,250,2,"TechPhone Lite - 128GB, 6.1"", White",1467.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.1""",White
251,251,2,"TechPhone Lite - 128GB, 6.1"", Blue",1467.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.1""",Blue
252,252,2,"TechPhone Lite - 128GB, 6.1"", Red",1467.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.1""",Red
253,253,2,"TechPhone Lite - 128GB, 6.1"", Green",1467.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.1""",Green
254,254,2,"TechPhone Lite - 128GB, 6.1"", Silver",1467.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.1""",Silver
255,255,2,"TechPhone Lite - 128GB, 6.1"", Gold",1467.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.1""",Gold
256,256,2,"TechPhone Lite - 128GB, 6.1"", Purple",1467.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.1""",Purple
257,257,2,"TechPhone Lite - 128GB, 6.5"", Black",1497.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.5""",Black
258,258,2,"TechPhone Lite - 128GB, 6.5"", White",1497.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.5""",White
259,259,2,"TechPhone Lite - 128GB, 6.5"", Blue",1497.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.5""",Blue
260,260,2,"TechPhone Lite - 128GB, 6.5"", Red",1497.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.5""",Red
261,261,2,"TechPhone Lite - 128GB, 6.5"", Green",1497.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.5""",Green
262,262,2,"TechPhone Lite - 128GB, 6.5"", Silver",1497.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.5""",Silver
263,263,2,"TechPhone Lite - 128GB, 6.5"", Gold",1497.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.5""",Gold
264,264,2,"TechPhone Lite - 128GB, 6.5"", Purple",1497.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.5""",Purple
265,265,2,"TechPhone Lite - 128GB, 6.7"", Black",1527.69,A powerful smartphone with a sleek design and cutting-edge technology.,125,2022,128GB,"6.7""",Black
